Hour,Export,,,Import,,,Export [MW/MWmax],,,Import [MW/MWmax],,
315,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
316,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
317,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
318,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
319,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
320,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
321,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
322,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
323,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
324,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
325,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
326,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
327,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
328,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
329,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
330,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
331,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
332,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
333,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
334,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
335,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
336,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
337,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
338,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
339,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
340,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
341,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
342,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
343,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
344,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
345,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
346,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
347,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
348,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
349,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
350,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
351,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
352,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
353,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
354,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
355,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
356,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
357,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
358,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
359,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
360,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
361,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
362,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
363,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
364,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
365,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
366,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
367,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
368,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
369,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
370,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
371,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
372,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
373,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
374,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
375,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
376,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
377,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
378,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
379,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
380,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
381,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
382,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
383,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
384,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
385,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
386,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
387,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
388,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
389,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
390,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
391,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
392,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
393,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
394,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
395,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
396,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
397,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
398,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
399,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
400,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
401,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
402,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
403,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
404,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
405,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
406,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
407,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
408,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
409,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
410,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
411,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
412,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
413,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
414,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
415,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
416,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
417,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
418,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
419,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
420,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
421,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
422,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
423,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
424,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
425,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
426,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
427,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
428,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
429,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
430,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
431,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
432,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
433,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
434,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
435,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
436,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
437,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
438,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
439,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
440,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
441,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
442,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
443,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
444,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
445,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
446,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
447,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
448,1250,1100,1400,3200,3200,3200,0.892857143,0.785714286,1,1,1,1
449,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
450,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
451,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
452,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
453,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
454,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
455,1250,1100,1200,3200,3200,3200,0.892857143,0.785714286,0.857142857,1,1,1
456,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
457,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
458,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
459,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
460,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
461,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
462,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
463,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
464,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
465,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
466,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
467,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
468,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
469,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
470,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
471,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
472,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
473,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
474,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
475,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
476,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
477,1200,1100,1400,3200,3200,3200,0.857142857,0.785714286,1,1,1,1
478,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
479,1200,1100,1200,3200,3200,3200,0.857142857,0.785714286,0.857142857,1,1,1
480,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
481,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
482,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
483,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
484,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
485,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
486,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
487,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
488,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
489,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
490,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
491,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
492,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
493,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
494,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
495,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
496,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
497,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
498,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
499,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
500,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
501,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
502,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
503,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
504,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
505,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
506,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
507,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
508,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
509,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
510,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
511,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
512,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
513,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
514,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
515,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
516,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
517,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
518,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
519,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
520,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
521,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
522,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
523,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
524,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
525,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
526,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
527,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
528,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
529,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
530,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
531,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
532,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
533,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
534,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
535,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
536,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
537,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
538,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
539,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
540,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
541,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
542,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
543,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
544,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
545,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
546,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
547,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
548,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
549,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
550,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
551,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
552,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
553,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
554,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
555,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
556,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
557,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
558,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
559,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
560,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
561,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
562,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
563,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
564,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
565,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
566,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
567,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
568,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
569,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
570,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
571,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
572,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
573,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
574,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
575,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
576,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
577,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
578,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
579,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
580,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
581,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
582,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
583,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
584,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
585,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
586,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
587,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
588,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
589,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
590,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
591,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
592,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
593,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
594,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
595,1300,1100,1200,3200,3200,3200,0.928571429,0.785714286,0.857142857,1,1,1
