Hour,Export [MW],,,Import [MW],,,Export [MW/MWmax],,,Import [MW/MWmax],,
4563,5200,5200,4750,2400,2200,2506,1,1,0.913461538,0.75,0.6875,0.783125
4564,5200,5200,4750,2400,2200,2506,1,1,0.913461538,0.75,0.6875,0.783125
4565,5200,5200,4750,2400,2200,2506,1,1,0.913461538,0.75,0.6875,0.783125
4566,5200,5200,4750,2400,2200,2356,1,1,0.913461538,0.75,0.6875,0.73625
4567,5200,5200,4750,2400,2200,2356,1,1,0.913461538,0.75,0.6875,0.73625
4568,5200,5200,4750,2400,2600,2356,1,1,0.913461538,0.75,0.8125,0.73625
4569,5200,5200,4750,2400,2600,2356,1,1,0.913461538,0.75,0.8125,0.73625
4570,5200,5200,4750,2400,2600,2356,1,1,0.913461538,0.75,0.8125,0.73625
4571,5200,5200,4750,2400,2600,2356,1,1,0.913461538,0.75,0.8125,0.73625
4572,5200,5200,4750,2400,2600,2356,1,1,0.913461538,0.75,0.8125,0.73625
4573,5200,5200,4750,2400,2600,2356,1,1,0.913461538,0.75,0.8125,0.73625
4574,5200,5200,4750,2400,2600,2356,1,1,0.913461538,0.75,0.8125,0.73625
4575,5200,5200,4750,2400,2600,2356,1,1,0.913461538,0.75,0.8125,0.73625
4576,5200,5200,4750,2400,2600,2356,1,1,0.913461538,0.75,0.8125,0.73625
4577,5200,5200,4750,2400,2600,2356,1,1,0.913461538,0.75,0.8125,0.73625
4578,5200,5200,4750,2400,2800,2356,1,1,0.913461538,0.75,0.875,0.73625
4579,5200,5200,4750,2600,2800,2356,1,1,0.913461538,0.8125,0.875,0.73625
4580,5200,5200,4750,2600,2800,2356,1,1,0.913461538,0.8125,0.875,0.73625
4581,5200,5200,4750,2600,2800,2356,1,1,0.913461538,0.8125,0.875,0.73625
4582,5200,5200,4750,2636,2800,2356,1,1,0.913461538,0.82375,0.875,0.73625
4583,5200,5200,4750,2636,2800,2356,1,1,0.913461538,0.82375,0.875,0.73625
4584,5200,5200,4750,2636,2600,2356,1,1,0.913461538,0.82375,0.8125,0.73625
4585,5200,5200,4750,2636,2600,2356,1,1,0.913461538,0.82375,0.8125,0.73625
4586,5200,5200,4750,2636,2600,2356,1,1,0.913461538,0.82375,0.8125,0.73625
4587,5200,5200,4750,2636,2600,2356,1,1,0.913461538,0.82375,0.8125,0.73625
4588,5200,5200,4750,2636,2600,2356,1,1,0.913461538,0.82375,0.8125,0.73625
4589,5200,5200,4750,2636,2600,2356,1,1,0.913461538,0.82375,0.8125,0.73625
4590,5200,5200,4750,2636,2600,2356,1,1,0.913461538,0.82375,0.8125,0.73625
4591,5200,5200,4750,2636,2600,2356,1,1,0.913461538,0.82375,0.8125,0.73625
4592,5200,5200,4750,2636,2600,2356,1,1,0.913461538,0.82375,0.8125,0.73625
4593,5200,5200,4750,2636,2600,2356,1,1,0.913461538,0.82375,0.8125,0.73625
4594,5200,5200,4750,2636,2600,2356,1,1,0.913461538,0.82375,0.8125,0.73625
4595,5200,5200,4750,2636,2600,2150,1,1,0.913461538,0.82375,0.8125,0.671875
4596,5200,5200,4750,2636,2600,2150,1,1,0.913461538,0.82375,0.8125,0.671875
4597,5200,5200,4750,2636,2600,2150,1,1,0.913461538,0.82375,0.8125,0.671875
4598,5200,5200,4750,2636,2600,2150,1,1,0.913461538,0.82375,0.8125,0.671875
4599,5200,5200,4750,2636,2600,2150,1,1,0.913461538,0.82375,0.8125,0.671875
4600,5200,5200,4750,2636,2600,2150,1,1,0.913461538,0.82375,0.8125,0.671875
4601,5200,5200,4750,2636,2600,2150,1,1,0.913461538,0.82375,0.8125,0.671875
4602,5200,5200,4750,2636,2800,2150,1,1,0.913461538,0.82375,0.875,0.671875
4603,5200,5200,4750,2636,2800,2150,1,1,0.913461538,0.82375,0.875,0.671875
4604,5200,5200,4750,2636,2800,2150,1,1,0.913461538,0.82375,0.875,0.671875
4605,5200,5200,4750,2636,2800,2456,1,1,0.913461538,0.82375,0.875,0.7675
4606,5200,5200,4750,2636,2800,2456,1,1,0.913461538,0.82375,0.875,0.7675
4607,5200,5200,4750,2636,2600,2456,1,1,0.913461538,0.82375,0.8125,0.7675
4608,5200,5200,4750,2636,2600,2456,1,1,0.913461538,0.82375,0.8125,0.7675
4609,5200,5200,4750,2636,2600,2456,1,1,0.913461538,0.82375,0.8125,0.7675
4610,5200,5200,4750,2636,2600,2456,1,1,0.913461538,0.82375,0.8125,0.7675
4611,5200,5200,4750,2636,2600,2456,1,1,0.913461538,0.82375,0.8125,0.7675
4612,5200,5200,4750,2636,2600,2456,1,1,0.913461538,0.82375,0.8125,0.7675
4613,5200,5200,4750,2636,2400,2456,1,1,0.913461538,0.82375,0.75,0.7675
4614,5200,5200,4750,2636,2600,2456,1,1,0.913461538,0.82375,0.8125,0.7675
4615,5200,5200,4750,2636,2600,2456,1,1,0.913461538,0.82375,0.8125,0.7675
4616,5200,5200,4750,2636,2600,2456,1,1,0.913461538,0.82375,0.8125,0.7675
4617,5200,5200,4750,2636,2600,2456,1,1,0.913461538,0.82375,0.8125,0.7675
4618,5200,5200,4750,2636,2200,2456,1,1,0.913461538,0.82375,0.6875,0.7675
4619,5200,5200,4750,2636,2200,2456,1,1,0.913461538,0.82375,0.6875,0.7675
4620,5200,5200,4750,2636,2000,2150,1,1,0.913461538,0.82375,0.625,0.671875
4621,5200,5200,4750,2636,2000,2150,1,1,0.913461538,0.82375,0.625,0.671875
4622,5200,5200,4750,2636,2000,1950,1,1,0.913461538,0.82375,0.625,0.609375
4623,5200,5200,4750,2636,2000,1950,1,1,0.913461538,0.82375,0.625,0.609375
4624,5200,5200,4750,2636,2000,1950,1,1,0.913461538,0.82375,0.625,0.609375
4625,5200,5200,4750,2636,2000,1950,1,1,0.913461538,0.82375,0.625,0.609375
4626,5200,5200,4750,2636,2000,1550,1,1,0.913461538,0.82375,0.625,0.484375
4627,5200,5200,4750,2636,2000,1550,1,1,0.913461538,0.82375,0.625,0.484375
4628,5200,5200,4750,2636,2000,1550,1,1,0.913461538,0.82375,0.625,0.484375
4629,5200,5200,4750,2636,2000,1550,1,1,0.913461538,0.82375,0.625,0.484375
4630,5200,5200,4750,2636,2000,1550,1,1,0.913461538,0.82375,0.625,0.484375
4631,5200,5200,4750,2636,2400,1550,1,1,0.913461538,0.82375,0.75,0.484375
4632,5200,5200,4750,2636,2400,1550,1,1,0.913461538,0.82375,0.75,0.484375
4633,5200,5200,4750,2636,2400,1550,1,1,0.913461538,0.82375,0.75,0.484375
4634,5200,5200,4750,2636,2400,1550,1,1,0.913461538,0.82375,0.75,0.484375
4635,5200,5200,4750,2636,2400,1550,1,1,0.913461538,0.82375,0.75,0.484375
4636,5200,5200,4750,2636,2400,1550,1,1,0.913461538,0.82375,0.75,0.484375
4637,5200,5200,4750,2636,2400,1950,1,1,0.913461538,0.82375,0.75,0.609375
4638,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4639,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4640,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4641,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4642,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4643,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4644,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4645,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4646,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4647,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4648,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4649,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4650,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4651,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4652,5200,5200,4750,2636,2600,1706,1,1,0.913461538,0.82375,0.8125,0.533125
4653,5200,5200,4750,2636,2400,1706,1,1,0.913461538,0.82375,0.75,0.533125
4654,5200,5200,4750,2636,2400,1706,1,1,0.913461538,0.82375,0.75,0.533125
4655,5200,5200,4750,2636,2400,1706,1,1,0.913461538,0.82375,0.75,0.533125
4656,5200,5200,4750,2636,2400,1706,1,1,0.913461538,0.82375,0.75,0.533125
4657,5200,5200,4750,2636,2400,1706,1,1,0.913461538,0.82375,0.75,0.533125
4658,5200,5200,4750,2636,2400,1706,1,1,0.913461538,0.82375,0.75,0.533125
4659,5200,5200,4750,2636,2400,1706,1,1,0.913461538,0.82375,0.75,0.533125
4660,5200,5200,4750,2636,2400,1706,1,1,0.913461538,0.82375,0.75,0.533125
4661,5200,5200,4750,2636,2400,1706,1,1,0.913461538,0.82375,0.75,0.533125
4662,5200,5200,4750,2636,2600,1656,1,1,0.913461538,0.82375,0.8125,0.5175
4663,5200,5200,4750,2636,2600,1656,1,1,0.913461538,0.82375,0.8125,0.5175
4664,5200,5200,4750,2636,2600,1656,1,1,0.913461538,0.82375,0.8125,0.5175
4665,5200,5200,4750,2636,2600,1656,1,1,0.913461538,0.82375,0.8125,0.5175
4666,5200,5200,4750,2636,2600,1656,1,1,0.913461538,0.82375,0.8125,0.5175
4667,5200,5200,4750,2636,2600,1656,1,1,0.913461538,0.82375,0.8125,0.5175
4668,5200,5200,4750,2636,2600,1656,1,1,0.913461538,0.82375,0.8125,0.5175
4669,5200,5200,4750,2636,2600,1656,1,1,0.913461538,0.82375,0.8125,0.5175
4670,5200,5200,4750,2636,2600,1656,1,1,0.913461538,0.82375,0.8125,0.5175
4671,5200,5200,4750,2636,2600,1656,1,1,0.913461538,0.82375,0.8125,0.5175
4672,5200,5200,4750,2836,2600,2506,1,1,0.913461538,0.88625,0.8125,0.783125
4673,5200,5200,4750,2836,2600,2506,1,1,0.913461538,0.88625,0.8125,0.783125
4674,5200,5200,4750,2836,2600,2506,1,1,0.913461538,0.88625,0.8125,0.783125
4675,5200,5200,4750,2836,2600,2550,1,1,0.913461538,0.88625,0.8125,0.796875
4676,5200,5200,4750,2836,2600,2550,1,1,0.913461538,0.88625,0.8125,0.796875
4677,5200,5200,4750,2836,2400,2550,1,1,0.913461538,0.88625,0.75,0.796875
4678,5200,5200,4750,2836,2400,2550,1,1,0.913461538,0.88625,0.75,0.796875
4679,5200,5200,4750,2836,2400,2750,1,1,0.913461538,0.88625,0.75,0.859375
4680,5200,5200,4750,2836,2400,2750,1,1,0.913461538,0.88625,0.75,0.859375
4681,5200,5200,4750,2836,2400,2750,1,1,0.913461538,0.88625,0.75,0.859375
4682,5200,5200,4750,2836,2400,2750,1,1,0.913461538,0.88625,0.75,0.859375
4683,5200,5200,4750,2836,2400,2750,1,1,0.913461538,0.88625,0.75,0.859375
4684,5200,5200,4750,2836,2400,2750,1,1,0.913461538,0.88625,0.75,0.859375
4685,5200,5200,4750,2836,2400,2750,1,1,0.913461538,0.88625,0.75,0.859375
4686,5200,5200,4750,2836,2600,2750,1,1,0.913461538,0.88625,0.8125,0.859375
4687,5200,5200,4750,2836,2600,2750,1,1,0.913461538,0.88625,0.8125,0.859375
4688,5200,5200,4750,2836,2600,2750,1,1,0.913461538,0.88625,0.8125,0.859375
4689,5200,5200,4750,2836,2600,2750,1,1,0.913461538,0.88625,0.8125,0.859375
4690,5200,5200,4750,2836,2600,2750,1,1,0.913461538,0.88625,0.8125,0.859375
4691,5200,5200,4750,2836,2600,2750,1,1,0.913461538,0.88625,0.8125,0.859375
4692,5200,5200,4750,2836,2600,2750,1,1,0.913461538,0.88625,0.8125,0.859375
4693,5200,5200,4750,2836,2600,2750,1,1,0.913461538,0.88625,0.8125,0.859375
4694,5200,5200,4750,2836,2200,2750,1,1,0.913461538,0.88625,0.6875,0.859375
4695,5200,5200,4750,2836,2200,2750,1,1,0.913461538,0.88625,0.6875,0.859375
4696,5200,5200,4750,2836,2200,2750,1,1,0.913461538,0.88625,0.6875,0.859375
4697,5200,5200,4750,2836,2200,2750,1,1,0.913461538,0.88625,0.6875,0.859375
4698,5200,5200,4750,2836,2200,2750,1,1,0.913461538,0.88625,0.6875,0.859375
4699,5200,5200,4750,2836,2200,2750,1,1,0.913461538,0.88625,0.6875,0.859375
4700,5200,5200,4750,2836,2200,2750,1,1,0.913461538,0.88625,0.6875,0.859375
4701,5200,5200,4750,2836,2200,2750,1,1,0.913461538,0.88625,0.6875,0.859375
4702,5200,5200,4750,2836,2200,2750,1,1,0.913461538,0.88625,0.6875,0.859375
4703,5200,5200,4750,2836,2000,2750,1,1,0.913461538,0.88625,0.625,0.859375
4704,5200,5200,4750,2836,2000,2750,1,1,0.913461538,0.88625,0.625,0.859375
4705,5200,5200,4750,2836,2000,2750,1,1,0.913461538,0.88625,0.625,0.859375
4706,5200,5200,4750,2836,2000,2750,1,1,0.913461538,0.88625,0.625,0.859375
4707,5200,5200,4750,2836,2000,2750,1,1,0.913461538,0.88625,0.625,0.859375
4708,5200,5200,4750,2836,2000,2750,1,1,0.913461538,0.88625,0.625,0.859375
4709,5200,5200,4750,2836,2000,2750,1,1,0.913461538,0.88625,0.625,0.859375
4710,5200,5200,4750,2636,2000,2750,1,1,0.913461538,0.82375,0.625,0.859375
4711,5200,5200,4750,2636,2000,2750,1,1,0.913461538,0.82375,0.625,0.859375
4712,5200,5200,4750,2636,2000,2750,1,1,0.913461538,0.82375,0.625,0.859375
4713,5200,5200,4750,2636,2000,2750,1,1,0.913461538,0.82375,0.625,0.859375
4714,5200,5200,4750,2636,2000,2750,1,1,0.913461538,0.82375,0.625,0.859375
4715,5200,5200,4750,2636,2000,2750,1,1,0.913461538,0.82375,0.625,0.859375
4716,5200,5200,4750,2636,2000,2750,1,1,0.913461538,0.82375,0.625,0.859375
4717,5200,5200,4750,2636,2000,2750,1,1,0.913461538,0.82375,0.625,0.859375
4718,5200,5200,4750,2636,2000,2750,1,1,0.913461538,0.82375,0.625,0.859375
4719,5200,5200,4750,2636,2000,2750,1,1,0.913461538,0.82375,0.625,0.859375
4720,5200,5200,4750,2636,2200,2750,1,1,0.913461538,0.82375,0.6875,0.859375
4721,5200,5200,4750,2636,2200,2750,1,1,0.913461538,0.82375,0.6875,0.859375
4722,5200,5200,4750,2636,2200,2750,1,1,0.913461538,0.82375,0.6875,0.859375
4723,5200,5200,4750,2636,2200,2750,1,1,0.913461538,0.82375,0.6875,0.859375
4724,5200,5200,4750,2636,2200,2750,1,1,0.913461538,0.82375,0.6875,0.859375
4725,5200,5200,4750,2636,2200,2750,1,1,0.913461538,0.82375,0.6875,0.859375
4726,5200,5200,4750,2636,2600,2750,1,1,0.913461538,0.82375,0.8125,0.859375
4727,5200,5200,4750,2636,2800,2750,1,1,0.913461538,0.82375,0.875,0.859375
4728,5200,5200,4750,2636,2800,2750,1,1,0.913461538,0.82375,0.875,0.859375
4729,5200,5200,4750,2636,2800,2750,1,1,0.913461538,0.82375,0.875,0.859375
4730,5200,5200,4750,2636,2800,2750,1,1,0.913461538,0.82375,0.875,0.859375
4731,5200,5200,4750,2636,2800,2750,1,1,0.913461538,0.82375,0.875,0.859375
4732,5200,5200,4750,2636,2800,2750,1,1,0.913461538,0.82375,0.875,0.859375
4733,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4734,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4735,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4736,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4737,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4738,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4739,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4740,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4741,5200,5200,4750,2636,2600,2400,1,1,0.913461538,0.82375,0.8125,0.75
4742,5200,5200,4750,2636,2600,2400,1,1,0.913461538,0.82375,0.8125,0.75
4743,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4744,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4745,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4746,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4747,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4748,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4749,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4750,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4751,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4752,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4753,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4754,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4755,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4756,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4757,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4758,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4759,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4760,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4761,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4762,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4763,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4764,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4765,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4766,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4767,5200,5200,4750,2636,2800,2400,1,1,0.913461538,0.82375,0.875,0.75
4768,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
4769,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
4770,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
4771,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
4772,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
4773,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
4774,5200,5200,4900,2636,2800,2200,1,1,0.942307692,0.82375,0.875,0.6875
4775,5200,5200,4900,2436,2800,2550,1,1,0.942307692,0.76125,0.875,0.796875
4776,5200,5200,4900,2436,2800,2550,1,1,0.942307692,0.76125,0.875,0.796875
4777,5200,5200,4900,2436,2800,2350,1,1,0.942307692,0.76125,0.875,0.734375
4778,5200,5200,4900,2436,2800,2550,1,1,0.942307692,0.76125,0.875,0.796875
4779,5200,5200,4900,2436,2800,2550,1,1,0.942307692,0.76125,0.875,0.796875
4780,5200,5200,4900,2436,2800,2500,1,1,0.942307692,0.76125,0.875,0.78125
4781,5200,5200,4900,2436,2800,2500,1,1,0.942307692,0.76125,0.875,0.78125
4782,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4783,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4784,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4785,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4786,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4787,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4788,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4789,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4790,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4791,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4792,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4793,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4794,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4795,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4796,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4797,5200,5200,4900,2436,2400,2300,1,1,0.942307692,0.76125,0.75,0.71875
4798,5200,5200,4900,2436,2400,2300,1,1,0.942307692,0.76125,0.75,0.71875
4799,5200,5200,4900,2436,2400,2200,1,1,0.942307692,0.76125,0.75,0.6875
4800,5200,5200,4900,2436,2400,2200,1,1,0.942307692,0.76125,0.75,0.6875
4801,5200,5200,4900,2436,2400,2200,1,1,0.942307692,0.76125,0.75,0.6875
4802,5200,5200,4900,2436,2400,2200,1,1,0.942307692,0.76125,0.75,0.6875
4803,5200,5200,4900,2436,2400,2200,1,1,0.942307692,0.76125,0.75,0.6875
4804,5200,5200,4900,2436,2400,2200,1,1,0.942307692,0.76125,0.75,0.6875
4805,5200,5200,4900,2436,2400,2200,1,1,0.942307692,0.76125,0.75,0.6875
4806,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4807,5200,5200,4900,2436,2600,2400,1,1,0.942307692,0.76125,0.8125,0.75
4808,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4809,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4810,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4811,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4812,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4813,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4814,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4815,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4816,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4817,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4818,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4819,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4820,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4821,5200,5200,4900,2636,2400,2400,1,1,0.942307692,0.82375,0.75,0.75
4822,5200,5200,4900,2636,2400,2400,1,1,0.942307692,0.82375,0.75,0.75
4823,5200,5200,4900,2636,2758,2500,1,1,0.942307692,0.82375,0.861875,0.78125
4824,5200,5200,4900,2636,2758,2500,1,1,0.942307692,0.82375,0.861875,0.78125
4825,5200,5200,4900,2636,2758,2500,1,1,0.942307692,0.82375,0.861875,0.78125
4826,5200,5200,4900,2636,2758,2500,1,1,0.942307692,0.82375,0.861875,0.78125
4827,5200,5200,4900,2636,2758,2500,1,1,0.942307692,0.82375,0.861875,0.78125
4828,5200,5200,4900,2636,2758,2500,1,1,0.942307692,0.82375,0.861875,0.78125
4829,5200,5200,4900,2636,2758,2500,1,1,0.942307692,0.82375,0.861875,0.78125
4830,5200,5200,4900,2636,2800,2500,1,1,0.942307692,0.82375,0.875,0.78125
4831,5200,5200,4900,2636,2800,2500,1,1,0.942307692,0.82375,0.875,0.78125
4832,5200,5200,4900,2636,2800,2500,1,1,0.942307692,0.82375,0.875,0.78125
4833,5200,5200,4900,2636,2800,2500,1,1,0.942307692,0.82375,0.875,0.78125
4834,5200,5200,4900,2636,2800,2500,1,1,0.942307692,0.82375,0.875,0.78125
4835,5200,5200,4900,2636,2800,2500,1,1,0.942307692,0.82375,0.875,0.78125
4836,5200,5200,4900,2636,2800,2500,1,1,0.942307692,0.82375,0.875,0.78125
4837,5200,5200,4900,2636,2800,2500,1,1,0.942307692,0.82375,0.875,0.78125
4838,5200,5200,4900,2636,2800,2500,1,1,0.942307692,0.82375,0.875,0.78125
4839,5200,5200,4900,2636,2800,2500,1,1,0.942307692,0.82375,0.875,0.78125
4840,5200,5200,4900,2636,2800,2500,1,1,0.942307692,0.82375,0.875,0.78125
4841,5200,5200,4900,2636,2800,2500,1,1,0.942307692,0.82375,0.875,0.78125
4842,5200,5200,4900,2636,2800,2500,1,1,0.942307692,0.82375,0.875,0.78125
4843,5200,5200,4900,2636,2600,2500,1,1,0.942307692,0.82375,0.8125,0.78125
4844,5200,5200,4900,2636,2600,2500,1,1,0.942307692,0.82375,0.8125,0.78125
4845,5200,5200,4900,2636,2600,2500,1,1,0.942307692,0.82375,0.8125,0.78125
4846,5200,5200,4900,2636,2600,2500,1,1,0.942307692,0.82375,0.8125,0.78125
4847,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4848,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4849,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4850,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4851,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4852,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4853,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4854,5200,5200,4900,2636,2600,2400,1,1,0.942307692,0.82375,0.8125,0.75
4855,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
4856,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
4857,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
4858,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
4859,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
4860,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
4861,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
4862,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
4863,5200,5200,4900,2636,2800,2400,1,1,0.942307692,0.82375,0.875,0.75
