Hour,2015,2016,2017
6525,0,0,0.002683
6526,0,0.000776,0.002064
6527,0,0.001034,0.00227
6528,0,0.001034,0.002476
6529,0,0.001034,0.003096
6530,0,0.001034,0.002889
6531,0,0.001034,0.002889
6532,0,0.001034,0.00227
6533,0,0,0.002683
6534,0.031127,0.050151,0.039004
6535,0.435357,0.814047,0.414805
6536,1.175254,2.306683,1.139992
6537,1.917254,3.782516,2.050912
6538,2.575127,4.957443,2.180925
6539,3.255715,5.53392,2.136349
6540,3.797072,5.634739,2.059786
6541,3.911064,5.293506,1.640853
6542,3.46435,4.48256,1.164963
6543,2.539794,3.24223,0.668641
6544,1.290508,1.686518,0.252598
6545,0.282246,0.371479,0.045402
6546,0.002524,0.003361,0.003508
6547,0,0,0.002476
6548,0,0,0.002064
6549,0,0,0.001651
6550,0,0.000776,0.001651
6551,0,0.001034,0.000206
6552,0,0.001034,0.000825
6553,0,0.001034,0.000825
6554,0,0.001034,0.000825
6555,0,0.001034,0.000825
6556,0,0.001034,0.000825
6557,0.000421,0.001034,0.000825
6558,0.032389,0.055321,0.016922
6559,0.43704,0.852048,0.373325
6560,1.257699,2.412414,1.075398
6561,2.388365,3.849987,1.757246
6562,3.786135,4.825344,2.308463
6563,4.708588,5.402597,2.659912
6564,4.976532,5.465415,2.787036
6565,4.796921,5.098589,2.551155
6566,4.057866,4.290488,2.173083
6567,2.903223,3.042144,1.528588
6568,1.460445,1.544338,0.838691
6569,0.299071,0.32262,0.203069
6570,0.002103,0.001293,0.001238
6571,0,0,0.000825
6572,0,0,0.000825
6573,0,0,0.000413
6574,0,0,0
6575,0,0.000259,0.000413
6576,0,0.001034,0.000206
6577,0,0.001034,0.000825
6578,0,0.001034,0.000825
6579,0.000421,0.001034,0.000825
6580,0.001683,0.001034,0.000825
6581,0.001683,0.001034,0.000825
6582,0.053,0.04162,0.039004
6583,0.858937,0.549075,0.345465
6584,2.484691,1.259718,0.670498
6585,4.057445,2.107372,0.934034
6586,5.062762,2.797852,1.474106
6587,5.612112,2.914181,1.721751
6588,5.530509,2.927365,1.797695
6589,5.125858,2.022322,1.644362
6590,4.114231,1.268508,1.38062
6591,2.289095,0.658683,0.950543
6592,0.927079,0.448515,0.492607
6593,0.201905,0.161569,0.086469
6594,0.003365,0.001551,0.003921
6595,0.001683,0.000259,0.003302
6596,0.001683,0,0.002683
6597,0.001683,0,0.002476
6598,0.001683,0,0.002476
6599,0,0.000259,0.002889
6600,0,0.001034,0.003508
6601,0,0.001034,0.003508
6602,0,0.001034,0.003302
6603,0,0.001034,0.003508
6604,0,0.001034,0.003302
6605,0,0.001034,0.003508
6606,0.03323,0.004912,0.005778
6607,0.677222,0.172943,0.086676
6608,2.200762,0.64188,0.282521
6609,3.571611,1.42594,0.604047
6610,4.770001,2.317282,1.225429
6611,5.212929,2.442918,1.935138
6612,5.104826,2.406468,3.031379
6613,4.455366,2.223185,3.624076
6614,3.721358,2.018703,3.306884
6615,2.515818,1.605088,2.383375
6616,0.949373,0.863423,1.296421
6617,0.117778,0.186903,0.269933
6618,0.000421,0.002327,0.006604
6619,0,0.001293,0.005985
6620,0,0.000776,0.005366
6621,0,0,0.005159
6622,0,0,0.005366
6623,0,0,0.005366
6624,0,0.000259,0.005778
6625,0,0.001034,0.005572
6626,0,0.001034,0.005572
6627,0,0.001034,0.005572
6628,0,0.001034,0.00454
6629,0.000421,0.001034,0.005572
6630,0.00673,0.026885,0.043131
6631,0.223778,0.653254,0.563598
6632,0.988913,2.039643,1.261957
6633,2.031246,3.480576,2.452303
6634,3.351619,4.482043,3.301106
6635,4.211818,4.839562,3.125484
6636,4.45158,4.796133,3.059239
6637,4.355254,4.745982,3.0029
6638,3.710842,4.340121,2.692106
6639,2.602469,3.088934,2.158637
6640,1.226992,1.544079,1.092114
6641,0.186341,0.291341,0.268076
6642,0.000421,0.00181,0.006191
6643,0,0.001034,0.005366
6644,0,0.000517,0.00454
6645,0,0.000259,0.003921
6646,0,0.000517,0.004334
6647,0,0.001293,0.00454
6648,0,0.002844,0.004953
6649,0,0.002844,0.004747
6650,0,0.002844,0.004747
6651,0,0.002844,0.004953
6652,0,0.002844,0.004953
6653,0,0.003102,0.004747
6654,0.012198,0.028178,0.030749
6655,0.366794,0.622492,0.606523
6656,1.305651,1.879366,1.990652
6657,2.59027,3.162868,3.484156
6658,3.741127,4.226636,4.554808
6659,4.270286,5.083079,5.104579
6660,4.184477,5.462571,5.167109
6661,3.405881,5.158822,4.817311
6662,2.064476,4.347877,3.968096
6663,1.115103,2.963557,2.737507
6664,0.499714,1.380959,1.212221
6665,0.082024,0.255925,0.193163
6666,0.001262,0.003361,0.004127
6667,0.000421,0.003361,0.005366
6668,0,0.003102,0.004747
6669,0,0.002585,0.004334
6670,0,0.002585,0.004334
6671,0,0.001034,0.00454
6672,0,0.002585,0.005159
6673,0,0.002844,0.005159
6674,0,0.002844,0.005366
6675,0,0.002844,0.005159
6676,0,0.002844,0.005366
6677,0,0.003102,0.005159
6678,0.011778,0.013184,0.022082
6679,0.307905,0.294443,0.505195
6680,1.011206,0.957003,1.797076
6681,1.57696,1.774411,2.909208
6682,1.820508,2.383202,3.228463
6683,1.343929,2.788287,2.860298
6684,0.891325,2.917542,2.632877
6685,0.659976,2.816206,2.25006
6686,0.465643,2.811036,1.764057
6687,0.313373,2.317541,1.14123
6688,0.216206,1.120899,0.576393
6689,0.057627,0.225162,0.145491
6690,0,0.003102,0.004747
6691,0,0.003361,0.004334
6692,0,0.003361,0.004334
6693,0,0.002585,0.004334
6694,0,0.002585,0.004127
6695,0,0,0.004953
6696,0,0,0.005159
6697,0,0.000776,0.005159
6698,0,0.001034,0.004953
6699,0,0.001034,0.004953
6700,0,0.001034,0.004953
6701,0,0.001034,0.00454
6702,0.003786,0.021456,0.028686
6703,0.219571,0.58294,0.556788
6704,0.768079,1.871611,1.848462
6705,1.39104,3.147616,3.224129
6706,2.060691,4.285317,4.242362
6707,2.376588,4.89204,4.724238
6708,2.423278,4.907809,4.581636
6709,2.043865,4.553134,4.130303
6710,1.517651,3.703929,3.059652
6711,0.971246,2.497463,1.960522
6712,0.472794,1.08936,0.792257
6713,0.09296,0.164671,0.12052
6714,0.000421,0.001034,0.002683
6715,0,0.001034,0.00227
6716,0,0.001034,0.002064
6717,0,0.001034,0.002476
6718,0,0.001034,0.00227
6719,0,0,0.003096
6720,0,0,0.002889
6721,0,0,0.002889
6722,0,0,0.003096
6723,0,0.000517,0.002889
6724,0,0.000776,0.003096
6725,0,0.001034,0.002683
6726,0.009254,0.011633,0.003921
6727,0.36427,0.335029,0.166335
6728,1.261484,1.033005,0.691135
6729,2.374484,1.975015,1.479472
6730,3.125318,2.748476,2.108283
6731,3.396627,2.936155,2.295874
6732,3.163175,3.074199,2.234582
6733,2.875881,2.627494,1.993335
6734,2.422857,1.884537,1.682128
6735,1.552984,1.082898,1.106147
6736,0.792476,0.434038,0.535532
6737,0.170357,0.06411,0.09266
6738,0.000421,0.001551,0.000206
6739,0,0.001551,0.000206
6740,0,0.001293,0.000206
6741,0,0.001293,0
6742,0,0.001293,0.000413
6743,0,0.003878,0.001032
6744,0,0.004395,0.000825
6745,0,0.004395,0.001032
6746,0,0.004395,0.000825
6747,0,0.004395,0.000825
6748,0,0.004395,0.001032
6749,0,0.004395,0.000206
6750,0.010516,0.008272,0.007017
6751,0.325151,0.186903,0.330812
6752,1.07304,0.67833,1.147421
6753,2.130095,1.220425,2.061643
6754,3.148453,1.671008,2.833882
6755,3.723881,1.926157,3.119706
6756,3.765104,1.991043,2.796736
6757,3.52408,1.81629,2.216215
6758,3.055072,1.30625,1.685017
6759,2.056905,0.854633,1.168677
6760,0.969984,0.480053,0.540485
6761,0.143857,0.075743,0.078421
6762,0.000421,0.004912,0.000825
6763,0,0.004136,0.000413
6764,0,0.003878,0.000413
6765,0,0.003878,0.000413
6766,0,0.003878,0.000619
6767,0,0.00125,0.001032
6768,0,0.00125,0.001032
6769,0,0.001,0.000825
6770,0,0.00125,0.001032
6771,0,0.001,0.000825
6772,0,0.00125,0.001032
6773,0,0.00025,0.000206
6774,0.001262,0.017252,0.01424
6775,0.143437,0.515574,0.425536
6776,0.466484,1.869519,1.543034
6777,0.862722,3.34048,2.757112
6778,1.162214,4.566906,3.769361
6779,1.323318,5.49729,4.537266
6780,1.328365,5.697318,4.702363
6781,1.142865,5.002219,4.128652
6782,0.826127,3.805797,3.141168
6783,0.477,2.614376,2.157812
6784,0.183397,1.24968,1.031441
6785,0.014722,0.193278,0.159525
6786,0,0.003,0.002476
6787,0,0.003,0.002476
6788,0,0.003,0.002476
6789,0,0.00275,0.00227
6790,0,0.003501,0.002889
6791,0,0.004395,0.003096
6792,0,0.004653,0.003096
6793,0,0.004653,0.003096
6794,0,0.004653,0.003302
6795,0,0.004653,0.003302
6796,0,0.004395,0.003302
6797,0,0.004395,0.002889
6798,0.001262,0.010599,0.009287
6799,0.134603,0.340457,0.419758
6800,0.588468,1.060407,1.619391
6801,1.249706,1.730723,2.946767
6802,1.976564,2.206381,3.901025
6803,2.440945,2.741497,4.372995
6804,2.473754,3.230339,4.428509
6805,2.299611,3.29781,4.114619
6806,1.871826,2.948046,3.392321
6807,1.191659,2.149251,2.292366
6808,0.442508,0.969412,0.973244
6809,0.04669,0.1215,0.119901
6810,0.000421,0.003619,0.004953
6811,0,0.003619,0.004334
6812,0,0.003361,0.003921
6813,0,0.003878,0.002889
6814,0,0.004395,0.004334
6815,0,0.004395,0.003096
6816,0.001262,0.004395,0.002889
6817,0.001683,0.004395,0.002889
6818,0.001683,0.004395,0.002889
6819,0.001683,0.004395,0.002889
6820,0.001683,0.004395,0.002889
6821,0.001683,0.003619,0.002683
6822,0.004627,0.00517,0.013827
6823,0.352071,0.180698,0.477748
6824,1.40408,0.720725,1.462549
6825,2.965477,1.448172,2.253362
6826,4.667366,2.065235,2.969055
6827,5.767326,2.703237,3.893802
6828,5.827056,3.215862,4.356485
6829,5.348374,3.102893,4.04404
6830,3.993929,2.363038,3.208652
6831,2.165429,1.581046,2.100647
6832,0.794579,0.69048,0.89503
6833,0.09969,0.11271,0.114329
6834,0.001683,0.003619,0.002683
6835,0.001683,0.003619,0.004127
6836,0.001262,0.003619,0.003508
6837,0,0.003878,0.003096
6838,0,0.004395,0.004334
6839,0,0.004395,0.004334
6840,0,0.004395,0.004334
6841,0,0.004395,0.004127
6842,0,0.003361,0.00454
6843,0,0.002068,0.00454
6844,0,0.001293,0.004334
6845,0,0.001293,0.003096
6846,0.000421,0.009048,0.007017
6847,0.110206,0.40069,0.389421
6848,0.451762,1.387422,1.584514
6849,0.815191,2.502117,2.879903
6850,1.058318,3.443609,3.898342
6851,1.133191,4.0281,4.520756
6852,0.83496,4.475064,4.598558
6853,0.66881,4.297209,4.234933
6854,0.573746,3.604661,3.438755
6855,0.375627,2.386563,2.285143
6856,0.169937,1.023957,0.922064
6857,0.022294,0.106248,0.099264
6858,0,0.001293,0.004334
6859,0,0.001293,0.004334
6860,0,0.001293,0.004127
6861,0,0.001551,0.004334
6862,0,0.002068,0.005159
6863,0,0.004653,0.005366
6864,0,0.004653,0.005159
6865,0,0.004653,0.005159
6866,0,0.004395,0.005159
6867,0,0.004653,0.005159
6868,0,0.004653,0.005366
6869,0,0.001551,0.005159
6870,0.002944,0.004395,0.00908
6871,0.363008,0.152779,0.363832
6872,1.325841,0.570531,1.420449
6873,2.33831,1.19173,2.570141
6874,3.041191,1.690396,3.537606
6875,3.222905,1.860237,4.248347
6876,3.25277,2.185184,4.423143
6877,2.879667,2.346235,4.079536
6878,1.843643,1.711077,3.319473
6879,1.057897,1.001984,2.185053
6880,0.455548,0.424732,0.865725
6881,0.03996,0.047307,0.086469
6882,0,0.003878,0.005159
6883,0,0.003619,0.00454
6884,0,0.002844,0.00454
6885,0,0.000259,0.00454
6886,0,0.000517,0.002889
6887,0.001262,0.000776,0.004334
6888,0.000841,0.001293,0.004334
6889,0,0.001293,0.004334
6890,0,0.001293,0.004334
6891,0,0.001293,0.004127
6892,0,0.001293,0.004127
6893,0,0.001293,0.004127
6894,0.000421,0.002844,0.00681
6895,0.068143,0.180181,0.245994
6896,0.316317,0.449032,1.020916
6897,0.588048,1.009739,1.882926
6898,0.898476,2.035765,2.590778
6899,0.959048,1.914782,2.962451
6900,0.863564,1.850413,3.03076
6901,0.739056,2.183891,2.797767
6902,0.608238,0.911247,2.261204
6903,0.408857,0.581906,1.47101
6904,0.174564,0.513401,0.558233
6905,0.018087,0.099268,0.049116
6906,0,0.003619,0.000206
6907,0,0.003619,0.000413
6908,0,0.003619,0.000413
6909,0,0.003878,0.000206
6910,0,0.004653,0.000206
6911,0.001262,0.004653,0.000619
6912,0.001262,0.004653,0.001032
6913,0.001262,0.004653,0.001032
6914,0.001262,0.004653,0.001032
6915,0.001262,0.004653,0.001032
6916,0.001262,0.004395,0.001032
6917,0.001262,0.003878,0.001032
6918,0.001262,0.006463,0.004127
6919,0.06646,0.158467,0.382199
6920,0.400024,0.625077,1.613612
6921,0.985127,1.421546,2.953577
6922,1.688008,2.202245,3.939617
6923,2.105699,3.206556,4.474529
6924,2.154913,3.752787,4.530869
6925,1.775921,3.643437,4.165799
6926,1.479373,3.219481,3.372923
6927,1.009945,2.182598,2.189799
6928,0.442508,0.900648,0.82961
6929,0.043325,0.084016,0.069753
6930,0.001262,0.003619,0.001651
6931,0.001262,0.003878,0.000825
6932,0.001262,0.003878,0.000825
6933,0.001262,0.004136,0.000619
6934,0.001262,0.004653,0.000619
6935,0.001262,0.004395,0.001032
6936,0.001262,0.004912,0.001238
6937,0.001262,0.004653,0.001238
6938,0.001262,0.004395,0.001238
6939,0.001262,0.004653,0.001238
6940,0.001262,0.003619,0.001238
6941,0.001262,0.003361,0.001238
6942,0.001683,0.006721,0.003508
6943,0.170357,0.316675,0.399534
6944,0.673016,1.263079,1.672428
6945,1.152119,2.314438,2.990105
6946,1.484841,3.182773,3.950554
6947,1.727968,3.661533,4.471227
6948,1.793587,3.821292,4.540981
6949,1.619445,3.626893,4.143717
6950,1.218159,2.812587,3.319679
6951,0.762191,1.701512,2.089297
6952,0.335246,0.65222,0.820324
6953,0.027762,0.055321,0.094311
6954,0.001262,0.003619,0.001445
6955,0.001262,0.003619,0.001032
6956,0.000421,0.003361,0.001032
6957,0,0.003878,0.001032
6958,0,0.004653,0.001032
6959,0,0.004395,0.001032
6960,0,0.004395,0.000825
6961,0,0.004653,0.000206
6962,0,0.004395,0.000413
6963,0,0.004395,0.000413
6964,0,0.003619,0.000206
6965,0,0.003619,0.000619
6966,0.000421,0.00517,0.003096
6967,0.041222,0.248686,0.321113
6968,0.223357,0.811204,1.477201
6969,0.462278,1.271868,2.793227
6970,0.647778,1.39647,3.799078
6971,0.83496,1.47971,4.334404
6972,1.045699,1.42594,4.386203
6973,1.107532,1.181907,4.015767
6974,0.944325,0.80138,3.222478
6975,0.597302,0.435589,2.029243
6976,0.194333,0.178372,0.711566
6977,0.01346,0.014218,0.048497
6978,0,0.003619,0.005572
6979,0,0.003619,0.005366
6980,0,0.003361,0.005572
6981,0,0.003619,0.005159
6982,0,0.004395,0.004747
6983,0,0.004395,0
6984,0,0.004395,0
6985,0,0.004395,0
6986,0,0.002844,0
6987,0,0.004395,0
6988,0,0.004395,0
6989,0,0.003878,0
6990,0.000421,0.003619,0.000413
6991,0.065619,0.13365,0.037147
6992,0.428206,0.66437,0.138268
6993,1.05327,1.470404,0.278188
6994,1.840699,2.199919,0.443284
6995,2.594476,2.574758,0.564217
6996,2.957905,2.545288,0.583823
6997,2.742961,2.451707,0.510148
6998,2.448937,2.046881,0.405106
6999,1.650572,1.298236,0.245168
7000,0.637683,0.590178,0.078421
7001,0.050476,0.054029,0.006604
7002,0,0.003361,0
7003,0,0.003361,0
7004,0,0.003361,0
7005,0,0.003361,0
7006,0,0.004136,0
7007,0,0.004395,0.000413
7008,0,0.004395,0.001032
7009,0.000841,0.004395,0.001032
7010,0.001683,0.004395,0.001032
7011,0.001683,0.004395,0.001032
7012,0.001683,0.004136,0.001032
7013,0.001683,0.003361,0.000825
7014,0.002103,0.003361,0.002683
7015,0.180452,0.090995,0.233405
7016,0.858095,0.389574,0.977372
7017,1.849953,0.927533,1.9339
7018,2.905746,1.5128,2.503689
7019,3.824413,1.665579,2.244488
7020,4.467985,1.512024,2.19372
7021,4.374604,1.429301,1.805331
7022,3.245199,1.177771,1.233065
7023,1.859627,0.728739,0.686595
7024,0.555238,0.265231,0.325034
7025,0.033651,0.019388,0.026209
7026,0.001683,0.006463,0.002889
7027,0.001683,0.006204,0.002476
7028,0.001683,0.005687,0.00227
7029,0.000421,0.004912,0.001651
7030,0,0.003878,0.002064
7031,0,0.003878,0.002889
7032,0,0.004653,0.002889
7033,0.000841,0.004653,0.003096
7034,0.001683,0.004653,0.002889
7035,0.001683,0.004653,0.002889
7036,0.001683,0.004395,0.002889
7037,0.001683,0.004395,0.002889
7038,0.002103,0.004136,0.003096
7039,0.261635,0.2324,0.217308
7040,1.200072,1.332618,0.956322
7041,2.344619,2.680747,1.842065
7042,3.455516,3.373295,2.486767
7043,3.890032,3.666962,2.385232
7044,4.051977,3.688677,2.171226
7045,3.88877,3.403023,1.955569
7046,3.112278,2.754422,1.536843
7047,2.038818,1.82327,0.975514
7048,0.762191,0.608274,0.367753
7049,0.035754,0.035933,0.026622
7050,0,0.004653,0.003096
7051,0,0.004395,0.002889
7052,0,0.001293,0.002476
7053,0,0.001293,0.00227
7054,0.001262,0.001293,0.002683
7055,0.001683,0.001293,0.002889
7056,0.001683,0.001293,0.003096
7057,0.001683,0.000259,0.003096
7058,0.001683,0.000259,0.003096
7059,0.001683,0.000259,0.003302
7060,0.001683,0.001034,0.003096
7061,0.000421,0.001034,0.003096
7062,0.000841,0.002068,0.002476
7063,0.308746,0.080914,0.118663
7064,1.566865,0.386731,0.66018
7065,3.178738,0.754073,1.329027
7066,4.036834,1.366741,1.846399
7067,4.323286,1.85093,2.210437
7068,3.576238,1.771051,2.300414
7069,2.730762,1.908061,2.291747
7070,1.765405,1.707199,1.898404
7071,0.926659,1.047999,1.036187
7072,0.358802,0.403275,0.324208
7073,0.016825,0.029987,0.021463
7074,0.000421,0.003619,0.003096
7075,0,0.003619,0.002889
7076,0,0.003878,0.00227
7077,0,0.004653,0.002476
7078,0,0.004653,0.00227
7079,0,0.004395,0.002889
7080,0,0.004395,0.003096
7081,0,0.003102,0.002889
7082,0,0.001293,0.003096
7083,0,0.001293,0.003096
7084,0,0.001293,0.002889
7085,0,0.000776,0.003096
7086,0,0.001034,0.003096
7087,0.141333,0.239897,0.033226
7088,0.738214,1.252222,0.227214
7089,1.473484,2.664461,0.471557
7090,1.978667,3.789496,0.897919
7091,2.1995,4.493935,1.348426
7092,2.031246,4.528575,1.296214
7093,1.746476,4.113667,1.120799
7094,1.370429,3.198801,0.807529
7095,0.760508,1.999832,0.478986
7096,0.211579,0.70082,0.134347
7097,0.005048,0.039552,0.006604
7098,0,0.003619,0.003302
7099,0,0.003619,0.002889
7100,0,0.003878,0.002889
7101,0,0.004653,0.002476
7102,0,0.004395,0.00227
7103,0,0.004653,0.00227
7104,0,0.004912,0.002476
7105,0,0.004912,0.002889
7106,0,0.00517,0.002889
7107,0,0.005429,0.002889
7108,0,0.003878,0.002889
7109,0,0.003361,0.003096
7110,0.000841,0.004136,0.002889
7111,0.208635,0.123051,0.200799
7112,1.008262,0.579321,0.970355
7113,2.051016,1.030162,2.181338
7114,3.188413,1.21267,3.312043
7115,3.866477,1.187594,3.826319
7116,3.839135,1.337013,3.897104
7117,3.0475,1.213962,3.617059
7118,1.951326,0.649635,2.808499
7119,1.031818,0.281,1.60804
7120,0.401706,0.096166,0.46227
7121,0.016825,0.008014,0.024971
7122,0,0.003619,0.003302
7123,0,0.003361,0.003096
7124,0,0.003878,0.002476
7125,0,0.004653,0.002476
7126,0,0.004136,0.002476
7127,0,0.004395,0.002889
7128,0,0.004395,0.003096
7129,0,0.004395,0.003302
7130,0,0.003619,0.003302
7131,0,0.003619,0.003302
7132,0,0.003619,0.003096
7133,0,0.004653,0.003302
7134,0.000421,0.004912,0.003508
7135,0.140071,0.191556,0.163239
7136,0.688159,0.782768,1.015344
7137,1.317849,1.495996,2.266157
7138,2.052278,2.429217,3.294708
7139,2.731603,2.943651,3.807746
7140,2.890183,2.994836,3.834574
7141,3.295254,2.914698,3.48168
7142,2.919627,2.644556,2.693963
7143,1.727548,1.46239,1.582038
7144,0.555659,0.420595,0.517165
7145,0.023556,0.019388,0.026209
7146,0.000421,0.004395,0.003302
7147,0,0.004395,0.004747
7148,0,0.004395,0.003921
7149,0,0.004395,0.00227
7150,0,0.004395,0.00227
7151,0.001683,0.004136,0.002889
7152,0.001683,0.003878,0.003096
7153,0.001683,0.004136,0.003096
7154,0.000421,0.004136,0.003302
7155,0,0.004653,0.003302
7156,0,0.004395,0.002683
7157,0,0.004912,0.002889
7158,0.000841,0.004912,0.002683
7159,0.106421,0.036191,0.184908
7160,0.705825,0.226196,1.009978
7161,1.615659,0.4025,2.013146
7162,2.450619,0.519346,2.865457
7163,3.195984,0.693065,3.529971
7164,3.832405,0.702371,3.982748
7165,4.103715,0.54649,3.782156
7166,3.549318,0.350539,2.987216
7167,2.253762,0.286946,1.701733
7168,0.678905,0.139078,0.515927
7169,0.023556,0.007238,0.020431
7170,0.002103,0.004653,0.003302
7171,0.001683,0.003878,0.003096
7172,0.001683,0.003878,0.002476
7173,0.001683,0.003878,0.002476
7174,0.001683,0.003878,0.002476
7175,0,0.004136,0.002889
7176,0,0.004912,0.002683
7177,0,0.004653,0.002889
7178,0,0.004912,0.002683
7179,0.001262,0.004653,0.002683
7180,0.001683,0.004912,0.002683
7181,0.001683,0.004912,0.002889
7182,0.001683,0.004395,0.003096
7183,0.077817,0.025334,0.106075
7184,0.56323,0.166739,0.507672
7185,1.328365,0.349764,0.593728
7186,2.170897,0.558898,0.714249
7187,2.878826,0.896512,0.977784
7188,3.397048,1.353557,1.19014
7189,3.498842,1.391041,1.181679
7190,3.050865,1.179322,1.304882
7191,1.736381,0.67135,0.915873
7192,0.518643,0.187678,0.310794
7193,0.021452,0.009048,0.011144
7194,0.002103,0.004912,0.003302
7195,0.001683,0.004912,0.003096
7196,0,0.004653,0.003096
7197,0,0.003878,0.002683
7198,0,0.003878,0.002476
7199,0,0,0.00227
7200,0,0,0.002683
7201,0.001683,0.005054,0.004172
7202,0.001683,0.005054,0.004172
7203,0.001683,0.005054,0.004172
7204,0.001683,0.005054,0.004172
7205,0.001683,0.005054,0.004172
7206,0.001683,0.005054,0.004172
7207,0.077397,0.232493,0.191892
7208,0.723072,2.172044,1.792728
7209,1.974461,1.974461,1.974461
7210,3.308294,3.308294,3.308294
7211,4.30562,4.30562,4.30562
7212,4.627826,4.627826,4.627826
7213,4.210556,4.210556,4.210556
7214,3.336897,3.336897,3.336897
7215,1.767929,2.219989,2.12367
7216,0.367214,1.10308,0.910443
7217,0.007992,0.024007,0.019815
7218,0.002944,0.008845,0.0073
7219,0.002524,0.007581,0.006257
7220,0.002524,0.007581,0.006257
7221,0.002524,0.007581,0.006257
7222,0.002524,0.007581,0.006257
7223,0.002524,0.003878,0.006257
7224,0.002103,0.004395,0.002476
7225,0,0.004395,0.003096
7226,0,0.004912,0.002889
7227,0,0.004912,0.002889
7228,0.000421,0.004395,0.003096
7229,0.001683,0.003619,0.002683
7230,0.001683,0.003102,0.003096
7231,0.042905,0.13003,0.029511
7232,0.530421,0.807585,0.206164
7233,1.392722,1.66532,0.454635
7234,2.478381,2.361746,0.698152
7235,3.002492,2.824737,0.722297
7236,3.045397,3.156405,0.687421
7237,2.789651,3.116853,0.713011
7238,2.262175,2.580445,0.609206
7239,1.376738,1.57174,0.434204
7240,0.375627,0.459889,0.151063
7241,0.005468,0.014477,0.005778
7242,0.002103,0.001034,0.003302
7243,0.002103,0.000517,0.003096
7244,0.001683,0.000517,0.003096
7245,0.001683,0.000259,0.003096
7246,0.001683,0.000517,0.002476
7247,0.001683,0.000776,0.002476
7248,0.000841,0.000259,0.002476
7249,0,0.001293,0.003096
7250,0,0.001551,0.003096
7251,0,0.001293,0.003096
7252,0,0.001293,0.003096
7253,0.001262,0.001034,0.003096
7254,0.001683,0.000517,0.003096
7255,0.111889,0.060491,0.135379
7256,0.908151,0.530204,0.977991
7257,2.1465,1.247827,2.175973
7258,3.096715,1.88221,3.078019
7259,3.884985,2.506253,3.406561
7260,4.475135,3.035681,3.493856
7261,4.364929,3.322885,3.015282
7262,3.362977,2.814914,2.220342
7263,1.925667,1.582856,1.220064
7264,0.550191,0.390867,0.343814
7265,0.014302,0.009823,0.010731
7266,0.001683,0.003361,0.003508
7267,0.001683,0.003102,0.003302
7268,0.001683,0.001551,0.003302
7269,0.001683,0.002844,0.003302
7270,0.001262,0.000259,0.003096
7271,0,0.002327,0.002476
7272,0,0.002585,0.002476
7273,0,0.003102,0.002889
7274,0,0.002551,0.003302
7275,0.001262,0.001551,0.003096
7276,0.001683,0.001034,0.003302
7277,0.001683,0.000259,0.003302
7278,0.001683,0.000259,0.003096
7279,0.050476,0.073934,0.124442
7280,0.468167,0.564327,0.973657
7281,1.161794,1.299787,2.181132
7282,1.823032,2.190095,3.165107
7283,2.29877,3.145031,3.738199
7284,2.631913,3.839646,3.840971
7285,2.684072,3.789496,3.461249
7286,2.249976,3.017585,2.641339
7287,1.341826,1.729431,1.460485
7288,0.352492,0.443861,0.37642
7289,0.00673,0.007238,0.01424
7290,0.002103,0.000259,0.005985
7291,0.001683,0.000259,0.005572
7292,0,0.000259,0.005778
7293,0,0.000517,0.005778
7294,0,0.000259,0.005778
7295,0,0.000259,0.004747
7296,0.000421,0.000517,0.00454
7297,0.001683,0.001293,0.004747
7298,0.001683,0.001293,0.005366
7299,0.001683,0.001293,0.005366
7300,0.001683,0.001293,0.005366
7301,0.001683,0.001293,0.005366
7302,0.001683,0.001034,0.005366
7303,0.0795,0.059974,0.102566
7304,0.681849,0.39552,0.865312
7305,1.654778,0.877382,1.948758
7306,2.666826,1.317625,3.075336
7307,3.519453,1.55261,3.672986
7308,4.260191,1.662218,3.774726
7309,4.518461,1.649551,3.384067
7310,3.903072,1.341149,2.5429
7311,2.295826,0.793625,1.381652
7312,0.582579,0.199053,0.331638
7313,0.01304,0.007755,0.008255
7314,0.005889,0.00517,0.005366
7315,0.004206,0.004912,0.005366
7316,0.002103,0.004136,0.005366
7317,0.001262,0.003878,0.005366
7318,0,0.003878,0.005366
7319,0.001262,0.004136,0.004747
7320,0.001262,0.003878,0.00454
7321,0.001262,0.003878,0.004953
7322,0.002524,0.004912,0.005366
7323,0.002524,0.004912,0.005366
7324,0.002524,0.004395,0.005366
7325,0.002524,0.004912,0.005159
7326,0.002944,0.004395,0.005366
7327,0.076556,0.056614,0.081104
7328,0.661659,0.49272,0.631907
7329,1.581587,1.243432,1.56202
7330,2.426222,2.12159,2.555076
7331,3.069373,3.034647,3.325045
7332,3.461826,3.752012,3.132914
7333,3.482858,3.791047,2.391836
7334,2.914159,2.985271,1.471217
7335,1.650151,1.666613,0.775541
7336,0.381516,0.450841,0.258789
7337,0.005468,0.012408,0.011557
7338,0.003365,0.004653,0.005366
7339,0.002944,0.003878,0.005366
7340,0.001683,0.003878,0.005366
7341,0.001262,0.003878,0.004747
7342,0.001262,0.004136,0.00454
7343,0.001262,0.004912,0.00454
7344,0.001262,0.004912,0.005366
7345,0.002524,0.004912,0.005366
7346,0.002524,0.004912,0.005366
7347,0.002524,0.004653,0.005572
7348,0.002524,0.004136,0.005366
7349,0.002524,0.003878,0.005366
7350,0.002944,0.004136,0.005366
7351,0.094643,0.070315,0.091009
7352,0.639365,0.558381,0.813307
