,Export,,,Import,,,Export [MW/MWmax],,,Import [MW/MWmax],,
5954,2300,2518,2215,1660,1660,1660,0.54245283,0.55560459,0.48874669,0.869109948,0.869109948,0.869109948
5955,2300,2518,2215,1660,1660,1660,0.54245283,0.55560459,0.48874669,0.869109948,0.869109948,0.869109948
5956,2300,2518,2215,1660,1660,1660,0.54245283,0.55560459,0.48874669,0.869109948,0.869109948,0.869109948
5957,2300,2518,2215,1660,1660,1660,0.54245283,0.55560459,0.48874669,0.869109948,0.869109948,0.869109948
5958,2300,1545,2112,1660,1440,1440,0.54245283,0.340909091,0.466019417,0.869109948,0.753926702,0.753926702
5959,2300,1445,2112,1660,1440,1440,0.54245283,0.318843778,0.466019417,0.869109948,0.753926702,0.753926702
5960,1755,1445,2112,1660,1440,1440,0.413915094,0.318843778,0.466019417,0.869109948,0.753926702,0.753926702
5961,1005,1445,2112,1660,1440,1440,0.237028302,0.318843778,0.466019417,0.869109948,0.753926702,0.753926702
5962,1005,1445,2112,1660,1440,1440,0.237028302,0.318843778,0.466019417,0.869109948,0.753926702,0.753926702
5963,1005,1445,2112,1660,1440,1440,0.237028302,0.318843778,0.466019417,0.869109948,0.753926702,0.753926702
5964,1005,1445,2310,1660,1440,1440,0.237028302,0.318843778,0.509708738,0.869109948,0.753926702,0.753926702
5965,1005,1445,2310,1660,1440,1440,0.237028302,0.318843778,0.509708738,0.869109948,0.753926702,0.753926702
5966,1005,1445,2310,1660,1440,1440,0.237028302,0.318843778,0.509708738,0.869109948,0.753926702,0.753926702
5967,1005,1445,2310,1660,1440,1440,0.237028302,0.318843778,0.509708738,0.869109948,0.753926702,0.753926702
5968,1755,1445,2310,1660,1440,1440,0.413915094,0.318843778,0.509708738,0.869109948,0.753926702,0.753926702
5969,2300,1445,2361,1660,1440,1440,0.54245283,0.318843778,0.520962048,0.869109948,0.753926702,0.753926702
5970,2300,1445,2361,1660,1440,1440,0.54245283,0.318843778,0.520962048,0.869109948,0.753926702,0.753926702
5971,2300,1920,2361,1660,1440,1440,0.54245283,0.423654016,0.520962048,0.869109948,0.753926702,0.753926702
5972,2300,1920,2361,1660,1440,1440,0.54245283,0.423654016,0.520962048,0.869109948,0.753926702,0.753926702
5973,2300,1920,2361,1660,1440,1440,0.54245283,0.423654016,0.520962048,0.869109948,0.753926702,0.753926702
5974,2300,1980,2215,1660,1660,1660,0.54245283,0.436893204,0.48874669,0.869109948,0.869109948,0.869109948
5975,2300,1800,2215,1660,1660,1660,0.54245283,0.39717564,0.48874669,0.869109948,0.869109948,0.869109948
5976,2300,1800,2215,1660,1660,1660,0.54245283,0.39717564,0.48874669,0.869109948,0.869109948,0.869109948
5977,2300,1800,2215,1660,1660,1660,0.54245283,0.39717564,0.48874669,0.869109948,0.869109948,0.869109948
5978,2300,1800,1964,1660,1660,1660,0.54245283,0.39717564,0.433362754,0.869109948,0.869109948,0.869109948
5979,2300,1800,1964,1660,1660,1660,0.54245283,0.39717564,0.433362754,0.869109948,0.869109948,0.869109948
5980,2300,1800,1964,1660,1660,1660,0.54245283,0.39717564,0.433362754,0.869109948,0.869109948,0.869109948
5981,2300,1800,1964,1660,1660,1660,0.54245283,0.39717564,0.433362754,0.869109948,0.869109948,0.869109948
5982,2345,1520,1383,1440,1440,1440,0.553066038,0.335392763,0.305163283,0.753926702,0.753926702,0.753926702
5983,2295,1520,1383,1440,1440,1440,0.541273585,0.335392763,0.305163283,0.753926702,0.753926702,0.753926702
5984,2295,1520,1383,1440,1440,1440,0.541273585,0.335392763,0.305163283,0.753926702,0.753926702,0.753926702
5985,2295,1520,1383,1440,1440,1440,0.541273585,0.335392763,0.305163283,0.753926702,0.753926702,0.753926702
5986,2295,1520,1383,1440,1440,1440,0.541273585,0.335392763,0.305163283,0.753926702,0.753926702,0.753926702
5987,2295,1520,1383,1440,1440,1440,0.541273585,0.335392763,0.305163283,0.753926702,0.753926702,0.753926702
5988,2295,1520,1195,1440,1440,1440,0.541273585,0.335392763,0.263680494,0.753926702,0.753926702,0.753926702
5989,2295,1520,1195,1440,1440,1440,0.541273585,0.335392763,0.263680494,0.753926702,0.753926702,0.753926702
5990,2295,1520,1195,1440,1440,1440,0.541273585,0.335392763,0.263680494,0.753926702,0.753926702,0.753926702
5991,2295,1520,1195,1440,1440,1440,0.541273585,0.335392763,0.263680494,0.753926702,0.753926702,0.753926702
5992,2295,1520,1195,1440,1440,1440,0.541273585,0.335392763,0.263680494,0.753926702,0.753926702,0.753926702
5993,2295,1520,1383,1440,1440,1440,0.541273585,0.335392763,0.305163283,0.753926702,0.753926702,0.753926702
5994,2295,1520,1383,1440,1440,1440,0.541273585,0.335392763,0.305163283,0.753926702,0.753926702,0.753926702
5995,2295,1920,1383,1440,1440,1440,0.541273585,0.423654016,0.305163283,0.753926702,0.753926702,0.753926702
5996,2295,1920,1383,1440,1440,1440,0.541273585,0.423654016,0.305163283,0.753926702,0.753926702,0.753926702
5997,2295,1920,1383,1440,1440,1440,0.541273585,0.423654016,0.305163283,0.753926702,0.753926702,0.753926702
5998,2150,1800,1228,1660,1660,1660,0.507075472,0.39717564,0.270962048,0.869109948,0.869109948,0.869109948
5999,2150,1998,1228,1660,1660,1660,0.507075472,0.44086496,0.270962048,0.869109948,0.869109948,0.869109948
6000,2150,1998,1228,1660,1660,1660,0.507075472,0.44086496,0.270962048,0.869109948,0.869109948,0.869109948
6001,2150,1998,1228,1660,1660,1660,0.507075472,0.44086496,0.270962048,0.869109948,0.869109948,0.869109948
6002,2150,1998,1228,1660,1660,1660,0.507075472,0.44086496,0.270962048,0.869109948,0.869109948,0.869109948
6003,2150,1998,1228,1660,1660,1660,0.507075472,0.44086496,0.270962048,0.869109948,0.869109948,0.869109948
6004,2150,1998,1228,1660,1660,1660,0.507075472,0.44086496,0.270962048,0.869109948,0.869109948,0.869109948
6005,2150,2024,1228,1660,1660,1660,0.507075472,0.446601942,0.270962048,0.869109948,0.869109948,0.869109948
6006,2295,1565,1383,1440,1440,1440,0.541273585,0.345322154,0.305163283,0.753926702,0.753926702,0.753926702
6007,2295,1565,1383,1440,1440,1440,0.541273585,0.345322154,0.305163283,0.753926702,0.753926702,0.753926702
6008,2295,1565,1383,1440,1440,1440,0.541273585,0.345322154,0.305163283,0.753926702,0.753926702,0.753926702
6009,2295,1565,1383,1440,1440,1440,0.541273585,0.345322154,0.305163283,0.753926702,0.753926702,0.753926702
6010,2295,1565,1383,1440,1440,1440,0.541273585,0.345322154,0.305163283,0.753926702,0.753926702,0.753926702
6011,2295,1565,1383,1440,1440,1440,0.541273585,0.345322154,0.305163283,0.753926702,0.753926702,0.753926702
6012,2295,1565,1383,1440,1440,1440,0.541273585,0.345322154,0.305163283,0.753926702,0.753926702,0.753926702
6013,2295,1565,1383,1440,1440,1440,0.541273585,0.345322154,0.305163283,0.753926702,0.753926702,0.753926702
6014,2295,1565,1383,1440,1440,1440,0.541273585,0.345322154,0.305163283,0.753926702,0.753926702,0.753926702
6015,2295,1565,1383,1440,1440,1440,0.541273585,0.345322154,0.305163283,0.753926702,0.753926702,0.753926702
6016,2295,1565,2253,1440,1440,1440,0.541273585,0.345322154,0.497131509,0.753926702,0.753926702,0.753926702
6017,2295,1565,2575,1440,1440,1440,0.541273585,0.345322154,0.568181818,0.753926702,0.753926702,0.753926702
6018,2295,1565,2575,1440,1440,1440,0.541273585,0.345322154,0.568181818,0.753926702,0.753926702,0.753926702
6019,2295,1790,2575,1440,1440,1440,0.541273585,0.394969109,0.568181818,0.753926702,0.753926702,0.753926702
6020,2295,1790,2575,1440,1440,1440,0.541273585,0.394969109,0.568181818,0.753926702,0.753926702,0.753926702
6021,2295,1790,2575,1440,1440,1440,0.541273585,0.394969109,0.568181818,0.753926702,0.753926702,0.753926702
6022,2150,2081,2430,1660,1660,1660,0.507075472,0.45917917,0.536187114,0.869109948,0.869109948,0.869109948
6023,2150,2081,2288,1660,1660,1660,0.507075472,0.45917917,0.504854369,0.869109948,0.869109948,0.869109948
6024,2150,2081,2288,1660,1660,1660,0.507075472,0.45917917,0.504854369,0.869109948,0.869109948,0.869109948
6025,2150,2081,2288,1660,1660,1660,0.507075472,0.45917917,0.504854369,0.869109948,0.869109948,0.869109948
6026,2150,2081,2430,1660,1660,1660,0.507075472,0.45917917,0.536187114,0.869109948,0.869109948,0.869109948
6027,2150,2081,2430,1660,1660,1660,0.507075472,0.45917917,0.536187114,0.869109948,0.869109948,0.869109948
6028,2150,2081,2430,1660,1660,1660,0.507075472,0.45917917,0.536187114,0.869109948,0.869109948,0.869109948
6029,2150,2081,2430,1660,1660,1660,0.507075472,0.45917917,0.536187114,0.869109948,0.869109948,0.869109948
6030,2295,2195,2487,1440,1440,1440,0.541273585,0.484333628,0.548764342,0.753926702,0.753926702,0.753926702
6031,2295,2195,2487,1440,1440,1440,0.541273585,0.484333628,0.548764342,0.753926702,0.753926702,0.753926702
6032,2295,2195,2487,1440,1440,1440,0.541273585,0.484333628,0.548764342,0.753926702,0.753926702,0.753926702
6033,2295,2195,2487,1440,1440,1440,0.541273585,0.484333628,0.548764342,0.753926702,0.753926702,0.753926702
6034,2295,2195,2487,1440,1440,1440,0.541273585,0.484333628,0.548764342,0.753926702,0.753926702,0.753926702
6035,2295,2195,2487,1440,1440,1440,0.541273585,0.484333628,0.548764342,0.753926702,0.753926702,0.753926702
6036,2295,2195,2471,1440,1440,1440,0.541273585,0.484333628,0.545233892,0.753926702,0.753926702,0.753926702
6037,2295,2195,2471,1440,1440,1440,0.541273585,0.484333628,0.545233892,0.753926702,0.753926702,0.753926702
6038,2295,2195,2471,1440,1440,1440,0.541273585,0.484333628,0.545233892,0.753926702,0.753926702,0.753926702
6039,2295,2195,2471,1440,1440,1440,0.541273585,0.484333628,0.545233892,0.753926702,0.753926702,0.753926702
6040,2370,2157,2471,1440,1440,1440,0.558962264,0.475948808,0.545233892,0.753926702,0.753926702,0.753926702
6041,2370,2129,2466,1440,1440,1440,0.558962264,0.469770521,0.544130627,0.753926702,0.753926702,0.753926702
6042,2370,2121,2466,1440,1440,1440,0.558962264,0.468005296,0.544130627,0.753926702,0.753926702,0.753926702
6043,2370,2121,2466,1440,1440,1440,0.558962264,0.468005296,0.544130627,0.753926702,0.753926702,0.753926702
6044,2370,2121,2466,1440,1440,1440,0.558962264,0.468005296,0.544130627,0.753926702,0.753926702,0.753926702
6045,2370,2121,2466,1440,1440,1440,0.558962264,0.468005296,0.544130627,0.753926702,0.753926702,0.753926702
6046,2250,1998,2430,1660,1660,1660,0.530660377,0.44086496,0.536187114,0.869109948,0.869109948,0.869109948
6047,3050,1998,2142,1660,1660,1660,0.719339623,0.44086496,0.472639011,0.869109948,0.869109948,0.869109948
6048,3050,1998,2142,1660,1660,1660,0.719339623,0.44086496,0.472639011,0.869109948,0.869109948,0.869109948
6049,3050,1998,2142,1660,1660,1660,0.719339623,0.44086496,0.472639011,0.869109948,0.869109948,0.869109948
6050,3050,1998,2214,1660,1660,1660,0.719339623,0.44086496,0.488526037,0.869109948,0.869109948,0.869109948
6051,3050,1998,2214,1660,1660,1660,0.719339623,0.44086496,0.488526037,0.869109948,0.869109948,0.869109948
6052,3050,1998,2214,1660,1660,1660,0.719339623,0.44086496,0.488526037,0.869109948,0.869109948,0.869109948
6053,3050,1998,2214,1660,1660,1660,0.719339623,0.44086496,0.488526037,0.869109948,0.869109948,0.869109948
6054,3295,1752,2200,1440,1440,1660,0.777122642,0.386584289,0.485436893,0.753926702,0.753926702,0.869109948
6055,3295,1752,2332,1440,1440,1660,0.777122642,0.386584289,0.514563107,0.753926702,0.753926702,0.869109948
6056,3295,1752,1782,1440,1440,1660,0.777122642,0.386584289,0.393203883,0.753926702,0.753926702,0.869109948
6057,3295,1752,1005,1440,1440,1660,0.777122642,0.386584289,0.221756399,0.753926702,0.753926702,0.869109948
6058,3295,1752,1005,1440,1440,1660,0.777122642,0.386584289,0.221756399,0.753926702,0.753926702,0.869109948
6059,3295,1752,1005,1440,1440,1660,0.777122642,0.386584289,0.221756399,0.753926702,0.753926702,0.869109948
6060,3295,1752,1005,1440,1440,1660,0.777122642,0.386584289,0.221756399,0.753926702,0.753926702,0.869109948
6061,3295,1752,1005,1440,1440,1660,0.777122642,0.386584289,0.221756399,0.753926702,0.753926702,0.869109948
6062,3295,1752,1005,1440,1440,1660,0.777122642,0.386584289,0.221756399,0.753926702,0.753926702,0.869109948
6063,3295,1752,1005,1440,1440,1660,0.777122642,0.386584289,0.221756399,0.753926702,0.753926702,0.869109948
6064,3295,1752,1782,1440,1440,1660,0.777122642,0.386584289,0.393203883,0.753926702,0.753926702,0.869109948
6065,3295,1752,2200,1440,1440,1660,0.777122642,0.386584289,0.485436893,0.753926702,0.753926702,0.869109948
6066,3295,1752,2200,1440,1440,1660,0.777122642,0.386584289,0.485436893,0.753926702,0.753926702,0.869109948
6067,3295,1752,2200,1440,1440,1660,0.777122642,0.386584289,0.485436893,0.753926702,0.753926702,0.869109948
6068,3295,1752,2200,1440,1440,1660,0.777122642,0.386584289,0.485436893,0.753926702,0.753926702,0.869109948
6069,3295,1752,2200,1440,1440,1660,0.777122642,0.386584289,0.485436893,0.753926702,0.753926702,0.869109948
6070,2950,1998,2200,1660,1660,1660,0.695754717,0.44086496,0.485436893,0.869109948,0.869109948,0.869109948
6071,2950,1998,2430,1660,1660,1660,0.695754717,0.44086496,0.536187114,0.869109948,0.869109948,0.869109948
6072,2950,1998,2430,1660,1660,1660,0.695754717,0.44086496,0.536187114,0.869109948,0.869109948,0.869109948
6073,2950,1998,2430,1660,1660,1660,0.695754717,0.44086496,0.536187114,0.869109948,0.869109948,0.869109948
6074,2950,1998,2430,1660,1660,1660,0.695754717,0.44086496,0.536187114,0.869109948,0.869109948,0.869109948
6075,2950,1998,2430,1660,1660,1660,0.695754717,0.44086496,0.536187114,0.869109948,0.869109948,0.869109948
6076,2950,1998,2430,1660,1660,1660,0.695754717,0.44086496,0.536187114,0.869109948,0.869109948,0.869109948
6077,2950,1998,2430,1660,1660,1660,0.695754717,0.44086496,0.536187114,0.869109948,0.869109948,0.869109948
6078,3295,1954,2216,1440,1440,1440,0.777122642,0.431156222,0.488967343,0.753926702,0.753926702,0.753926702
6079,3295,1954,2216,1440,1440,1440,0.777122642,0.431156222,0.488967343,0.753926702,0.753926702,0.753926702
6080,3295,2052,2216,1440,1440,1440,0.777122642,0.452780229,0.488967343,0.753926702,0.753926702,0.753926702
6081,3295,2059,2216,1440,1440,1440,0.777122642,0.454324801,0.488967343,0.753926702,0.753926702,0.753926702
6082,3295,2059,2216,1440,1440,1440,0.777122642,0.454324801,0.488967343,0.753926702,0.753926702,0.753926702
6083,3295,2059,2216,1440,1440,1440,0.777122642,0.454324801,0.488967343,0.753926702,0.753926702,0.753926702
6084,3295,2059,1961,1440,1440,1440,0.777122642,0.454324801,0.432700794,0.753926702,0.753926702,0.753926702
6085,3295,2059,1961,1440,1440,1440,0.777122642,0.454324801,0.432700794,0.753926702,0.753926702,0.753926702
6086,3295,2059,1961,1440,1440,1440,0.777122642,0.454324801,0.432700794,0.753926702,0.753926702,0.753926702
6087,3295,2059,1961,1440,1440,1440,0.777122642,0.454324801,0.432700794,0.753926702,0.753926702,0.753926702
6088,3345,2121,1961,1440,1440,1440,0.788915094,0.468005296,0.432700794,0.753926702,0.753926702,0.753926702
6089,3345,2020,2296,1440,1440,1440,0.788915094,0.445719329,0.506619594,0.753926702,0.753926702,0.753926702
6090,3345,2020,2296,1440,1440,1440,0.788915094,0.445719329,0.506619594,0.753926702,0.753926702,0.753926702
6091,3345,2020,2296,1440,1440,1440,0.788915094,0.445719329,0.506619594,0.753926702,0.753926702,0.753926702
6092,3345,2020,2296,1440,1440,1440,0.788915094,0.445719329,0.506619594,0.753926702,0.753926702,0.753926702
6093,3345,2020,2296,1440,1440,1440,0.788915094,0.445719329,0.506619594,0.753926702,0.753926702,0.753926702
6094,3000,2107,2128,1660,1660,1660,0.70754717,0.464916152,0.469549868,0.869109948,0.869109948,0.869109948
6095,3000,2027,2128,1660,1660,1660,0.70754717,0.447263901,0.469549868,0.869109948,0.869109948,0.869109948
6096,3000,2027,2128,1660,1660,1660,0.70754717,0.447263901,0.469549868,0.869109948,0.869109948,0.869109948
6097,3000,2027,2128,1660,1660,1660,0.70754717,0.447263901,0.469549868,0.869109948,0.869109948,0.869109948
6098,3000,2027,2014,1660,1660,1660,0.70754717,0.447263901,0.44439541,0.869109948,0.869109948,0.869109948
6099,3000,2027,2014,1660,1660,1660,0.70754717,0.447263901,0.44439541,0.869109948,0.869109948,0.869109948
6100,3000,2027,2014,1660,1660,1660,0.70754717,0.447263901,0.44439541,0.869109948,0.869109948,0.869109948
6101,3000,2027,2014,1660,1660,1660,0.70754717,0.447263901,0.44439541,0.869109948,0.869109948,0.869109948
6102,3345,1915,2266,1440,1660,1440,0.788915094,0.42255075,0.5,0.753926702,0.869109948,0.753926702
6103,3345,2160,2266,1440,1660,1440,0.788915094,0.476610768,0.5,0.753926702,0.869109948,0.753926702
6104,3313,1790,2266,1440,1660,1440,0.781367925,0.394969109,0.5,0.753926702,0.869109948,0.753926702
6105,2513,1011,2266,1440,1660,1440,0.592688679,0.223080318,0.5,0.753926702,0.869109948,0.753926702
6106,2513,1011,2266,1440,1660,1440,0.592688679,0.223080318,0.5,0.753926702,0.869109948,0.753926702
6107,2513,1011,2266,1440,1660,1440,0.592688679,0.223080318,0.5,0.753926702,0.869109948,0.753926702
6108,2513,1011,2296,1440,1660,1440,0.592688679,0.223080318,0.506619594,0.753926702,0.869109948,0.753926702
6109,2513,1011,2296,1440,1660,1440,0.592688679,0.223080318,0.506619594,0.753926702,0.869109948,0.753926702
6110,2513,1011,2296,1440,1660,1440,0.592688679,0.223080318,0.506619594,0.753926702,0.869109948,0.753926702
6111,2513,1011,2296,1440,1660,1440,0.592688679,0.223080318,0.506619594,0.753926702,0.869109948,0.753926702
6112,3313,1790,2296,1440,1660,1440,0.781367925,0.394969109,0.506619594,0.753926702,0.869109948,0.753926702
6113,3345,2160,2296,1440,1660,1440,0.788915094,0.476610768,0.506619594,0.753926702,0.869109948,0.753926702
6114,3345,1915,2296,1440,1660,1440,0.788915094,0.42255075,0.506619594,0.753926702,0.869109948,0.753926702
6115,3345,1900,2296,1440,1660,1440,0.788915094,0.419240953,0.506619594,0.753926702,0.869109948,0.753926702
6116,3345,1900,2296,1440,1660,1440,0.788915094,0.419240953,0.506619594,0.753926702,0.869109948,0.753926702
6117,3345,1900,2296,1440,1660,1440,0.788915094,0.419240953,0.506619594,0.753926702,0.869109948,0.753926702
6118,3000,2027,2128,1660,1660,1660,0.70754717,0.447263901,0.469549868,0.869109948,0.869109948,0.869109948
6119,3000,2107,2128,1660,1660,1660,0.70754717,0.464916152,0.469549868,0.869109948,0.869109948,0.869109948
6120,3000,2107,2128,1660,1660,1660,0.70754717,0.464916152,0.469549868,0.869109948,0.869109948,0.869109948
6121,3000,2107,2128,1660,1660,1660,0.70754717,0.464916152,0.469549868,0.869109948,0.869109948,0.869109948
6122,3000,2107,2128,1660,1660,1660,0.70754717,0.464916152,0.469549868,0.869109948,0.869109948,0.869109948
6123,3000,2107,2128,1660,1660,1660,0.70754717,0.464916152,0.469549868,0.869109948,0.869109948,0.869109948
6124,3000,2107,2128,1660,1660,1660,0.70754717,0.464916152,0.469549868,0.869109948,0.869109948,0.869109948
6125,3000,2107,2128,1660,1660,1660,0.70754717,0.464916152,0.469549868,0.869109948,0.869109948,0.869109948
6126,3000,2004,1981,1660,1440,1440,0.70754717,0.442188879,0.437113857,0.869109948,0.753926702,0.753926702
6127,2505,2004,1981,1660,1440,1440,0.590801887,0.442188879,0.437113857,0.869109948,0.753926702,0.753926702
6128,1755,2004,1981,1660,1440,1440,0.413915094,0.442188879,0.437113857,0.869109948,0.753926702,0.753926702
6129,1005,2004,1981,1660,1440,1440,0.237028302,0.442188879,0.437113857,0.869109948,0.753926702,0.753926702
6130,1005,2004,1981,1660,1440,1440,0.237028302,0.442188879,0.437113857,0.869109948,0.753926702,0.753926702
6131,1005,2004,1981,1660,1440,1440,0.237028302,0.442188879,0.437113857,0.869109948,0.753926702,0.753926702
6132,1005,2004,2167,1660,1440,1440,0.237028302,0.442188879,0.47815534,0.869109948,0.753926702,0.753926702
6133,1005,2004,2167,1660,1440,1440,0.237028302,0.442188879,0.47815534,0.869109948,0.753926702,0.753926702
6134,1005,2004,2167,1660,1440,1440,0.237028302,0.442188879,0.47815534,0.869109948,0.753926702,0.753926702
6135,1005,2004,2167,1660,1440,1440,0.237028302,0.442188879,0.47815534,0.869109948,0.753926702,0.753926702
6136,1755,2004,2167,1660,1440,1440,0.413915094,0.442188879,0.47815534,0.869109948,0.753926702,0.753926702
6137,2505,2004,2243,1660,1440,1440,0.590801887,0.442188879,0.494924978,0.869109948,0.753926702,0.753926702
6138,3000,2004,2243,1660,1440,1440,0.70754717,0.442188879,0.494924978,0.869109948,0.753926702,0.753926702
6139,3000,2004,2243,1660,1440,1440,0.70754717,0.442188879,0.494924978,0.869109948,0.753926702,0.753926702
6140,3000,2004,2243,1660,1440,1440,0.70754717,0.442188879,0.494924978,0.869109948,0.753926702,0.753926702
6141,3000,2004,2243,1660,1440,1440,0.70754717,0.442188879,0.494924978,0.869109948,0.753926702,0.753926702
6142,3000,2107,2076,1660,1660,1660,0.70754717,0.464916152,0.458075905,0.869109948,0.869109948,0.869109948
6143,3000,1993,2128,1660,1660,1660,0.70754717,0.439761695,0.469549868,0.869109948,0.869109948,0.869109948
6144,3000,1993,2128,1660,1660,1660,0.70754717,0.439761695,0.469549868,0.869109948,0.869109948,0.869109948
6145,3000,1993,2128,1660,1660,1660,0.70754717,0.439761695,0.469549868,0.869109948,0.869109948,0.869109948
6146,3000,1993,1944,1660,1660,1660,0.70754717,0.439761695,0.428949691,0.869109948,0.869109948,0.869109948
6147,3000,1993,1944,1660,1660,1660,0.70754717,0.439761695,0.428949691,0.869109948,0.869109948,0.869109948
6148,3000,1993,1944,1660,1660,1660,0.70754717,0.439761695,0.428949691,0.869109948,0.869109948,0.869109948
6149,2345,1993,1944,1660,1660,1660,0.553066038,0.439761695,0.428949691,0.869109948,0.869109948,0.869109948
6150,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6151,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6152,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6153,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6154,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6155,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6156,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6157,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6158,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6159,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6160,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6161,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6162,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6163,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6164,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6165,1545,2079,2296,1440,1440,1440,0.364386792,0.458737864,0.506619594,0.753926702,0.753926702,0.753926702
6166,1200,1793,2128,1660,1660,1660,0.283018868,0.395631068,0.469549868,0.869109948,0.869109948,0.869109948
6167,1200,1907,2128,1660,1660,1660,0.283018868,0.420785525,0.469549868,0.869109948,0.869109948,0.869109948
6168,1200,1907,2128,1660,1660,1660,0.283018868,0.420785525,0.469549868,0.869109948,0.869109948,0.869109948
6169,1200,1907,2128,1660,1660,1660,0.283018868,0.420785525,0.469549868,0.869109948,0.869109948,0.869109948
6170,1200,1907,2128,1660,1660,1660,0.283018868,0.420785525,0.469549868,0.869109948,0.869109948,0.869109948
6171,1200,1907,2128,1660,1660,1660,0.283018868,0.420785525,0.469549868,0.869109948,0.869109948,0.869109948
6172,1200,1907,2128,1660,1660,1660,0.283018868,0.420785525,0.469549868,0.869109948,0.869109948,0.869109948
6173,1200,1907,2128,1660,1660,1660,0.283018868,0.420785525,0.469549868,0.869109948,0.869109948,0.869109948
6174,1545,2079,2292,1440,1440,1440,0.364386792,0.458737864,0.505736981,0.753926702,0.753926702,0.753926702
6175,1545,2079,2292,1440,1440,1440,0.364386792,0.458737864,0.505736981,0.753926702,0.753926702,0.753926702
6176,1545,2079,2292,1440,1440,1440,0.364386792,0.458737864,0.505736981,0.753926702,0.753926702,0.753926702
6177,1545,2079,2292,1440,1440,1440,0.364386792,0.458737864,0.505736981,0.753926702,0.753926702,0.753926702
6178,1545,2079,2292,1440,1440,1440,0.364386792,0.458737864,0.505736981,0.753926702,0.753926702,0.753926702
6179,1545,2079,2292,1440,1440,1440,0.364386792,0.458737864,0.505736981,0.753926702,0.753926702,0.753926702
6180,1545,2079,2261,1440,1440,1440,0.364386792,0.458737864,0.498896734,0.753926702,0.753926702,0.753926702
6181,1545,2079,2473,1440,1440,1440,0.364386792,0.458737864,0.545675199,0.753926702,0.753926702,0.753926702
6182,1545,2079,2473,1440,1440,1440,0.364386792,0.458737864,0.545675199,0.753926702,0.753926702,0.753926702
6183,1545,2079,2473,1440,1440,1440,0.364386792,0.458737864,0.545675199,0.753926702,0.753926702,0.753926702
6184,1545,2229,2473,1440,1440,1440,0.364386792,0.491835834,0.545675199,0.753926702,0.753926702,0.753926702
6185,1545,2229,2097,1440,1440,1440,0.364386792,0.491835834,0.46270962,0.753926702,0.753926702,0.753926702
6186,1545,2229,2097,1440,1440,1440,0.364386792,0.491835834,0.46270962,0.753926702,0.753926702,0.753926702
6187,1545,2229,2097,1440,1440,1440,0.364386792,0.491835834,0.46270962,0.753926702,0.753926702,0.753926702
6188,1545,2229,2097,1440,1440,1440,0.364386792,0.491835834,0.46270962,0.753926702,0.753926702,0.753926702
6189,1545,2229,2097,1440,1440,1440,0.364386792,0.491835834,0.46270962,0.753926702,0.753926702,0.753926702
6190,1200,2107,1933,1660,1660,1660,0.283018868,0.464916152,0.426522507,0.869109948,0.869109948,0.869109948
6191,1200,1934,2160,1660,1660,1660,0.283018868,0.42674316,0.476610768,0.869109948,0.869109948,0.869109948
6192,1200,1934,2160,1660,1660,1660,0.283018868,0.42674316,0.476610768,0.869109948,0.869109948,0.869109948
6193,1200,1934,2160,1660,1660,1660,0.283018868,0.42674316,0.476610768,0.869109948,0.869109948,0.869109948
6194,1200,1934,2134,1660,1660,1660,0.283018868,0.42674316,0.470873786,0.869109948,0.869109948,0.869109948
6195,1200,1934,2134,1660,1660,1660,0.283018868,0.42674316,0.470873786,0.869109948,0.869109948,0.869109948
6196,1200,1934,2134,1660,1660,1660,0.283018868,0.42674316,0.470873786,0.869109948,0.869109948,0.869109948
6197,1200,1934,2134,1660,1660,1660,0.283018868,0.42674316,0.470873786,0.869109948,0.869109948,0.869109948
6198,1545,2229,2418,1440,1440,1440,0.364386792,0.491835834,0.533539276,0.753926702,0.753926702,0.753926702
